20190909 001900;1.102850;1.102850;1.102850;1.102850;0
20190909 002000;1.102840;1.102840;1.102840;1.102840;0
20190909 002100;1.102830;1.102850;1.102800;1.102810;0
20190909 002200;1.102800;1.102900;1.102800;1.102900;0
20190909 002300;1.102900;1.102940;1.102900;1.102910;0
20190909 002400;1.102910;1.102910;1.102890;1.102900;0
20190909 002500;1.102890;1.102890;1.102840;1.102870;0
20190909 002600;1.102870;1.102910;1.102870;1.102900;0
20190909 002700;1.102910;1.102910;1.102890;1.102900;0
20190909 002800;1.102890;1.102930;1.102890;1.102920;0
20190909 002900;1.102940;1.102940;1.102900;1.102900;0
20190909 003000;1.102900;1.102920;1.102900;1.102900;0
20190909 003100;1.102900;1.102920;1.102890;1.102890;0
20190909 003200;1.102890;1.102890;1.102890;1.102890;0
20190909 003300;1.102900;1.102920;1.102890;1.102900;0
20190909 003400;1.102920;1.102920;1.102880;1.102880;0
20190909 003500;1.102870;1.102870;1.102790;1.102790;0
20190909 003600;1.102780;1.102780;1.102750;1.102750;0
20190909 003700;1.102740;1.102780;1.102740;1.102750;0
20190909 003800;1.102760;1.102800;1.102750;1.102790;0
20190909 003900;1.102790;1.102790;1.102740;1.102740;0
20190909 004000;1.102740;1.102750;1.102690;1.102710;0
20190909 004100;1.102690;1.102700;1.102690;1.102690;0
20190909 004200;1.102700;1.102760;1.102690;1.102690;0
20190909 004300;1.102690;1.102740;1.102680;1.102740;0
20190909 004400;1.102740;1.102750;1.102730;1.102750;0
20190909 004500;1.102740;1.102760;1.102730;1.102760;0
20190909 004600;1.102760;1.102760;1.102730;1.102740;0
20190909 004700;1.102740;1.102800;1.102740;1.102780;0
20190909 004800;1.102780;1.102780;1.102740;1.102750;0
20190909 004900;1.102740;1.102760;1.102740;1.102750;0
20190909 005000;1.102750;1.102790;1.102750;1.102790;0
20190909 005100;1.102800;1.102840;1.102770;1.102780;0
20190909 005200;1.102770;1.102810;1.102770;1.102790;0
20190909 005300;1.102810;1.102850;1.102740;1.102750;0
20190909 005400;1.102750;1.102770;1.102730;1.102750;0
20190909 005500;1.102750;1.102770;1.102740;1.102740;0
20190909 005600;1.102750;1.102760;1.102740;1.102750;0
20190909 005700;1.102750;1.102770;1.102730;1.102740;0
20190909 005800;1.102740;1.102750;1.102690;1.102710;0
20190909 005900;1.102710;1.102730;1.102710;1.102710;0
20190909 010000;1.102710;1.102710;1.102680;1.102700;0
20190909 010100;1.102690;1.102790;1.102690;1.102790;0
20190909 010200;1.102780;1.102810;1.102770;1.102790;0
20190909 010300;1.102790;1.102800;1.102730;1.102730;0
20190909 010400;1.102740;1.102770;1.102740;1.102760;0
20190909 010500;1.102740;1.102760;1.102730;1.102760;0
20190909 010600;1.102740;1.102750;1.102730;1.102740;0
20190909 010700;1.102740;1.102740;1.102680;1.102680;0
20190909 010800;1.102690;1.102740;1.102690;1.102730;0
20190909 010900;1.102720;1.102720;1.102710;1.102720;0
20190909 011000;1.102720;1.102820;1.102720;1.102750;0
20190909 011100;1.102750;1.102770;1.102750;1.102770;0
20190909 011200;1.102780;1.102810;1.102780;1.102800;0
20190909 011300;1.102810;1.102860;1.102790;1.102840;0
20190909 011400;1.102840;1.102860;1.102820;1.102830;0
20190909 011500;1.102830;1.102840;1.102770;1.102770;0
20190909 011600;1.102760;1.102790;1.102750;1.102780;0
20190909 011700;1.102790;1.102790;1.102780;1.102790;0
20190909 011800;1.102780;1.102790;1.102770;1.102770;0
20190909 011900;1.102770;1.102790;1.102760;1.102790;0
20190909 012000;1.102790;1.102850;1.102790;1.102850;0
20190909 012100;1.102830;1.102860;1.102830;1.102840;0
20190909 012200;1.102840;1.102840;1.102790;1.102790;0
20190909 012300;1.102790;1.102790;1.102780;1.102790;0
20190909 012400;1.102780;1.102790;1.102750;1.102760;0
20190909 012500;1.102740;1.102740;1.102730;1.102730;0
20190909 012600;1.102740;1.102750;1.102730;1.102750;0
20190909 012700;1.102740;1.102740;1.102730;1.102730;0
20190909 012800;1.102730;1.102730;1.102720;1.102720;0
20190909 012900;1.102720;1.102720;1.102630;1.102630;0
20190909 013000;1.102630;1.102650;1.102630;1.102650;0
20190909 013100;1.102630;1.102650;1.102590;1.102600;0
20190909 013200;1.102600;1.102650;1.102600;1.102630;0
20190909 013300;1.102640;1.102640;1.102560;1.102570;0
20190909 013400;1.102580;1.102580;1.102530;1.102550;0
20190909 013500;1.102540;1.102600;1.102540;1.102580;0
20190909 013600;1.102590;1.102620;1.102560;1.102600;0
20190909 013700;1.102610;1.102610;1.102580;1.102580;0
20190909 013800;1.102590;1.102640;1.102590;1.102640;0
20190909 013900;1.102640;1.102660;1.102630;1.102660;0
20190909 014000;1.102640;1.102640;1.102640;1.102640;0
20190909 014100;1.102620;1.102640;1.102620;1.102630;0
20190909 014200;1.102630;1.102630;1.102570;1.102600;0
20190909 014300;1.102580;1.102590;1.102570;1.102570;0
20190909 014400;1.102590;1.102630;1.102590;1.102630;0
20190909 014500;1.102630;1.102630;1.102570;1.102610;0
20190909 014600;1.102620;1.102640;1.102600;1.102600;0
20190909 014700;1.102600;1.102630;1.102590;1.102630;0
20190909 014800;1.102630;1.102650;1.102610;1.102610;0
20190909 014900;1.102620;1.102650;1.102610;1.102650;0
20190909 015000;1.102650;1.102700;1.102620;1.102700;0
20190909 015100;1.102700;1.102760;1.102700;1.102700;0
20190909 015200;1.102710;1.102730;1.102700;1.102700;0
20190909 015300;1.102700;1.102740;1.102700;1.102700;0
20190909 015400;1.102700;1.102720;1.102650;1.102660;0
20190909 015500;1.102660;1.102710;1.102640;1.102660;0
20190909 015600;1.102660;1.102660;1.102600;1.102630;0
20190909 015700;1.102620;1.102660;1.102610;1.102650;0
20190909 015800;1.102650;1.102680;1.102480;1.102480;0
20190909 015900;1.102490;1.102530;1.102470;1.102530;0
20190909 020000;1.102520;1.102570;1.102480;1.102500;0
20190909 020100;1.102500;1.102520;1.102330;1.102490;0
20190909 020200;1.102490;1.102720;1.102490;1.102660;0
20190909 020300;1.102660;1.102670;1.102600;1.102640;0
20190909 020400;1.102640;1.102690;1.102600;1.102660;0
20190909 020500;1.102670;1.102670;1.102600;1.102600;0
20190909 020600;1.102610;1.102650;1.102540;1.102540;0
20190909 020700;1.102520;1.102560;1.102520;1.102550;0
20190909 020800;1.102550;1.102560;1.102500;1.102510;0
20190909 020900;1.102520;1.102650;1.102520;1.102560;0
20190909 021000;1.102550;1.102580;1.102510;1.102570;0
20190909 021100;1.102590;1.102640;1.102580;1.102630;0
20190909 021200;1.102640;1.102660;1.102610;1.102630;0
20190909 021300;1.102620;1.102680;1.102620;1.102670;0
20190909 021400;1.102670;1.102700;1.102620;1.102670;0
20190909 021500;1.102660;1.102760;1.102640;1.102740;0
20190909 021600;1.102750;1.102770;1.102710;1.102710;0
20190909 021700;1.102730;1.102740;1.102670;1.102700;0
20190909 021800;1.102710;1.102710;1.102650;1.102680;0
20190909 021900;1.102670;1.102770;1.102670;1.102740;0
20190909 022000;1.102740;1.102740;1.102570;1.102610;0
20190909 022100;1.102610;1.102630;1.102590;1.102600;0
20190909 022200;1.102600;1.102610;1.102560;1.102580;0
20190909 022300;1.102570;1.102580;1.102430;1.102510;0
20190909 022400;1.102500;1.102510;1.102370;1.102370;0
20190909 022500;1.102370;1.102460;1.102340;1.102340;0
20190909 022600;1.102340;1.102390;1.102330;1.102340;0
20190909 022700;1.102330;1.102350;1.102250;1.102300;0
20190909 022800;1.102350;1.102390;1.102330;1.102380;0
20190909 022900;1.102360;1.102380;1.102300;1.102380;0
20190909 023000;1.102380;1.102410;1.102310;1.102410;0
20190909 023100;1.102430;1.102450;1.102410;1.102430;0
20190909 023200;1.102420;1.102540;1.102400;1.102540;0
20190909 023300;1.102540;1.102720;1.102540;1.102700;0
20190909 023400;1.102710;1.102740;1.102660;1.102700;0
20190909 023500;1.102710;1.102750;1.102650;1.102750;0
20190909 023600;1.102750;1.102790;1.102730;1.102760;0
20190909 023700;1.102760;1.102780;1.102740;1.102770;0
20190909 023800;1.102770;1.102890;1.102750;1.102890;0
20190909 023900;1.102890;1.102890;1.102740;1.102770;0
20190909 024000;1.102760;1.102790;1.102740;1.102740;0
20190909 024100;1.102730;1.102780;1.102730;1.102750;0
20190909 024200;1.102750;1.102890;1.102750;1.102840;0
20190909 024300;1.102840;1.102910;1.102820;1.102830;0
20190909 024400;1.102830;1.102900;1.102750;1.102890;0
20190909 024500;1.102890;1.102890;1.102820;1.102840;0
20190909 024600;1.102850;1.102870;1.102800;1.102850;0
20190909 024700;1.102850;1.102890;1.102800;1.102810;0
20190909 024800;1.102810;1.102980;1.102810;1.102900;0
20190909 024900;1.102920;1.103090;1.102920;1.103090;0
20190909 025000;1.103120;1.103220;1.103110;1.103150;0
20190909 025100;1.103150;1.103150;1.103060;1.103070;0
20190909 025200;1.103090;1.103150;1.103070;1.103110;0
20190909 025300;1.103110;1.103120;1.103050;1.103090;0
20190909 025400;1.103090;1.103180;1.103080;1.103180;0
20190909 025500;1.103180;1.103190;1.103040;1.103040;0
20190909 025600;1.103040;1.103070;1.103040;1.103040;0
20190909 025700;1.103040;1.103060;1.102890;1.102890;0
20190909 025800;1.102890;1.102890;1.102790;1.102810;0
20190909 025900;1.102820;1.102940;1.102820;1.102920;0
20190909 030000;1.102910;1.102910;1.102750;1.102810;0
20190909 030100;1.102810;1.102890;1.102770;1.102880;0
20190909 030200;1.102890;1.102950;1.102580;1.102780;0
20190909 030300;1.102780;1.102840;1.102710;1.102710;0
20190909 030400;1.102710;1.102910;1.102710;1.102910;0
20190909 030500;1.102900;1.102940;1.102820;1.102920;0
20190909 030600;1.102910;1.102990;1.102820;1.102960;0
20190909 030700;1.102960;1.102980;1.102960;1.102970;0
20190909 030800;1.103000;1.103080;1.103000;1.103050;0
20190909 030900;1.103050;1.103050;1.102950;1.103030;0
20190909 031000;1.103030;1.103040;1.102900;1.102980;0
20190909 031100;1.102990;1.103090;1.102990;1.103000;0
20190909 031200;1.103000;1.103070;1.102880;1.102910;0
20190909 031300;1.102910;1.102950;1.102850;1.102940;0
20190909 031400;1.102940;1.102950;1.102900;1.102950;0
20190909 031500;1.102950;1.102960;1.102820;1.102850;0
20190909 031600;1.102860;1.103060;1.102800;1.103060;0
20190909 031700;1.103060;1.103160;1.103010;1.103160;0
20190909 031800;1.103160;1.103230;1.103080;1.103150;0
20190909 031900;1.103150;1.103270;1.103150;1.103220;0
20190909 032000;1.103220;1.103220;1.103110;1.103210;0
20190909 032100;1.103200;1.103230;1.103150;1.103160;0
20190909 032200;1.103160;1.103200;1.103090;1.103110;0
20190909 032300;1.103110;1.103110;1.102800;1.102800;0
20190909 032400;1.102800;1.102860;1.102710;1.102860;0
20190909 032500;1.102850;1.102960;1.102790;1.102950;0
20190909 032600;1.102960;1.103030;1.102920;1.102970;0
20190909 032700;1.102960;1.102960;1.102850;1.102930;0
20190909 032800;1.102930;1.102930;1.102810;1.102900;0
20190909 032900;1.102900;1.102990;1.102860;1.102980;0
20190909 033000;1.102960;1.102990;1.102870;1.102970;0
20190909 033100;1.102970;1.103060;1.102970;1.103050;0
20190909 033200;1.103060;1.103160;1.103050;1.103160;0
20190909 033300;1.103160;1.103370;1.103160;1.103320;0
20190909 033400;1.103330;1.103340;1.103260;1.103270;0
20190909 033500;1.103270;1.103330;1.103260;1.103270;0
20190909 033600;1.103280;1.103290;1.103190;1.103210;0
20190909 033700;1.103210;1.103300;1.103200;1.103300;0
20190909 033800;1.103300;1.103390;1.103300;1.103390;0
20190909 033900;1.103390;1.103410;1.103330;1.103410;0
20190909 034000;1.103420;1.103450;1.103310;1.103320;0
20190909 034100;1.103330;1.103340;1.103160;1.103180;0
20190909 034200;1.103180;1.103240;1.103140;1.103180;0
20190909 034300;1.103170;1.103310;1.103170;1.103260;0
20190909 034400;1.103260;1.103280;1.103200;1.103210;0
20190909 034500;1.103220;1.103240;1.103200;1.103210;0
20190909 034600;1.103210;1.103210;1.103100;1.103150;0
20190909 034700;1.103150;1.103160;1.103050;1.103080;0
20190909 034800;1.103080;1.103080;1.102970;1.103000;0
20190909 034900;1.103000;1.103150;1.103000;1.103120;0
20190909 035000;1.103130;1.103160;1.103100;1.103110;0
20190909 035100;1.103130;1.103240;1.103100;1.103100;0
20190909 035200;1.103130;1.103150;1.103080;1.103110;0
20190909 035300;1.103110;1.103140;1.103030;1.103030;0
20190909 035400;1.103030;1.103080;1.102910;1.102910;0
20190909 035500;1.102910;1.103000;1.102900;1.102980;0
20190909 035600;1.102980;1.103050;1.102950;1.103040;0
20190909 035700;1.103040;1.103050;1.103000;1.103050;0
20190909 035800;1.103060;1.103230;1.103050;1.103200;0
20190909 035900;1.103200;1.103220;1.103100;1.103120;0
20190909 040000;1.103130;1.103130;1.103030;1.103060;0
20190909 040100;1.103060;1.103110;1.103040;1.103040;0
20190909 040200;1.103040;1.103160;1.103040;1.103110;0
20190909 040300;1.103120;1.103220;1.103080;1.103130;0
20190909 040400;1.103120;1.103230;1.103120;1.103220;0
20190909 040500;1.103210;1.103260;1.103050;1.103150;0
20190909 040600;1.103150;1.103220;1.103090;1.103110;0
20190909 040700;1.103120;1.103170;1.103110;1.103160;0
20190909 040800;1.103150;1.103200;1.103140;1.103170;0
20190909 040900;1.103170;1.103260;1.103130;1.103210;0
20190909 041000;1.103220;1.103220;1.103140;1.103140;0
20190909 041100;1.103150;1.103200;1.103130;1.103180;0
20190909 041200;1.103210;1.103340;1.103170;1.103190;0
20190909 041300;1.103190;1.103200;1.103130;1.103150;0
20190909 041400;1.103160;1.103340;1.103130;1.103280;0
20190909 041500;1.103280;1.103370;1.103280;1.103310;0
20190909 041600;1.103310;1.103350;1.103280;1.103340;0
20190909 041700;1.103340;1.103550;1.103340;1.103550;0
20190909 041800;1.103550;1.103590;1.103520;1.103520;0
20190909 041900;1.103530;1.103640;1.103530;1.103590;0
20190909 042000;1.103590;1.103630;1.103540;1.103560;0
20190909 042100;1.103570;1.103590;1.103500;1.103540;0
20190909 042200;1.103530;1.103540;1.103440;1.103480;0
20190909 042300;1.103480;1.103520;1.103480;1.103520;0
20190909 042400;1.103520;1.103520;1.103450;1.103450;0
20190909 042500;1.103450;1.103480;1.103450;1.103480;0
20190909 042600;1.103480;1.103510;1.103450;1.103460;0
20190909 042700;1.103460;1.103510;1.103400;1.103510;0
20190909 042800;1.103510;1.103640;1.103500;1.103600;0
20190909 042900;1.103600;1.103640;1.103560;1.103600;0
20190909 043000;1.103600;1.103680;1.103590;1.103640;0
20190909 043100;1.103650;1.103650;1.103550;1.103600;0
20190909 043200;1.103600;1.103650;1.103560;1.103560;0
20190909 043300;1.103550;1.103550;1.103420;1.103540;0
20190909 043400;1.103540;1.103560;1.103440;1.103450;0
20190909 043500;1.103450;1.103470;1.103390;1.103420;0
20190909 043600;1.103420;1.103430;1.103300;1.103300;0
20190909 043700;1.103300;1.103310;1.103140;1.103230;0
20190909 043800;1.103230;1.103230;1.103110;1.103150;0
20190909 043900;1.103150;1.103200;1.103090;1.103120;0
20190909 044000;1.103130;1.103140;1.103070;1.103100;0
20190909 044100;1.103100;1.103140;1.103040;1.103070;0
20190909 044200;1.103100;1.103130;1.103050;1.103100;0
20190909 044300;1.103090;1.103180;1.103050;1.103160;0
20190909 044400;1.103160;1.103160;1.103100;1.103130;0
20190909 044500;1.103130;1.103130;1.103090;1.103100;0
20190909 044600;1.103110;1.103120;1.103000;1.103040;0
20190909 044700;1.103040;1.103040;1.102950;1.102990;0
20190909 044800;1.103000;1.103070;1.102940;1.102950;0
20190909 044900;1.102940;1.103050;1.102940;1.103030;0
20190909 045000;1.103030;1.103130;1.103030;1.103130;0
20190909 045100;1.103120;1.103150;1.103080;1.103100;0
20190909 045200;1.103110;1.103150;1.103080;1.103110;0
20190909 045300;1.103120;1.103170;1.103090;1.103150;0
20190909 045400;1.103160;1.103200;1.103090;1.103190;0
20190909 045500;1.103200;1.103290;1.103150;1.103290;0
20190909 045600;1.103280;1.103350;1.103280;1.103310;0
20190909 045700;1.103310;1.103350;1.103250;1.103260;0
20190909 045800;1.103260;1.103410;1.103210;1.103400;0
20190909 045900;1.103390;1.103430;1.103350;1.103360;0
20190909 050000;1.103360;1.103470;1.103290;1.103310;0
20190909 050100;1.103300;1.103330;1.103270;1.103310;0
20190909 050200;1.103320;1.103370;1.103260;1.103290;0
20190909 050300;1.103310;1.103320;1.103190;1.103240;0
20190909 050400;1.103250;1.103340;1.103250;1.103280;0
20190909 050500;1.103300;1.103300;1.103190;1.103190;0
20190909 050600;1.103210;1.103230;1.103190;1.103210;0
20190909 050700;1.103200;1.103210;1.103110;1.103140;0
20190909 050800;1.103140;1.103200;1.103110;1.103110;0
20190909 050900;1.103110;1.103140;1.103010;1.103040;0
20190909 051000;1.103030;1.103030;1.102920;1.102940;0
20190909 051100;1.102950;1.103060;1.102920;1.102930;0
20190909 051200;1.102940;1.103050;1.102930;1.103020;0
20190909 051300;1.103020;1.103020;1.102920;1.103000;0
20190909 051400;1.102980;1.103010;1.102880;1.103010;0
20190909 051500;1.103010;1.103220;1.103010;1.103160;0
20190909 051600;1.103170;1.103170;1.103090;1.103130;0
20190909 051700;1.103130;1.103410;1.103120;1.103410;0
20190909 051800;1.103400;1.103400;1.103310;1.103340;0
20190909 051900;1.103340;1.103470;1.103340;1.103460;0
20190909 052000;1.103460;1.103520;1.103430;1.103470;0
20190909 052100;1.103480;1.103490;1.103420;1.103440;0
20190909 052200;1.103450;1.103490;1.103360;1.103490;0
20190909 052300;1.103490;1.103510;1.103450;1.103490;0
20190909 052400;1.103490;1.103690;1.103490;1.103680;0
20190909 052500;1.103650;1.103670;1.103550;1.103640;0
20190909 052600;1.103650;1.103650;1.103560;1.103570;0
20190909 052700;1.103570;1.103570;1.103430;1.103450;0
20190909 052800;1.103450;1.103490;1.103410;1.103420;0
20190909 052900;1.103420;1.103460;1.103350;1.103350;0
20190909 053000;1.103350;1.103430;1.103200;1.103240;0
20190909 053100;1.103250;1.103290;1.103230;1.103290;0
20190909 053200;1.103290;1.103290;1.103200;1.103230;0
20190909 053300;1.103230;1.103290;1.103230;1.103280;0
20190909 053400;1.103290;1.103410;1.103290;1.103390;0
20190909 053500;1.103390;1.103390;1.103270;1.103350;0
20190909 053600;1.103380;1.103560;1.103380;1.103560;0
20190909 053700;1.103550;1.103670;1.103550;1.103650;0
20190909 053800;1.103640;1.103710;1.103600;1.103700;0
20190909 053900;1.103710;1.103710;1.103610;1.103650;0
20190909 054000;1.103640;1.103760;1.103640;1.103700;0
20190909 054100;1.103700;1.103810;1.103670;1.103810;0
20190909 054200;1.103800;1.103860;1.103750;1.103800;0
20190909 054300;1.103810;1.103940;1.103780;1.103860;0
20190909 054400;1.103870;1.103910;1.103850;1.103910;0
20190909 054500;1.103910;1.103910;1.103760;1.103810;0
20190909 054600;1.103830;1.103900;1.103810;1.103890;0
20190909 054700;1.103900;1.103920;1.103820;1.103820;0
20190909 054800;1.103820;1.103880;1.103800;1.103870;0
20190909 054900;1.103870;1.103870;1.103750;1.103760;0
20190909 055000;1.103760;1.103900;1.103760;1.103870;0
20190909 055100;1.103880;1.103980;1.103880;1.103970;0
20190909 055200;1.103970;1.104020;1.103960;1.103990;0
20190909 055300;1.104000;1.104200;1.104000;1.104120;0
20190909 055400;1.104130;1.104130;1.104020;1.104050;0
20190909 055500;1.104060;1.104090;1.103980;1.103990;0
20190909 055600;1.103970;1.104000;1.103850;1.103990;0
20190909 055700;1.103990;1.103990;1.103830;1.103850;0
20190909 055800;1.103850;1.103900;1.103810;1.103830;0
20190909 055900;1.103840;1.103850;1.103780;1.103810;0
20190909 060000;1.103810;1.103810;1.103690;1.103780;0
20190909 060100;1.103780;1.103900;1.103780;1.103850;0
20190909 060200;1.103870;1.103870;1.103750;1.103840;0
20190909 060300;1.103840;1.103910;1.103830;1.103890;0
20190909 060400;1.103890;1.103890;1.103810;1.103820;0
20190909 060500;1.103830;1.103850;1.103760;1.103760;0
20190909 060600;1.103760;1.103840;1.103750;1.103830;0
20190909 060700;1.103830;1.103840;1.103810;1.103840;0
20190909 060800;1.103840;1.103840;1.103710;1.103730;0
20190909 060900;1.103720;1.103780;1.103720;1.103760;0
20190909 061000;1.103770;1.103770;1.103700;1.103700;0
20190909 061100;1.103700;1.103720;1.103640;1.103690;0
20190909 061200;1.103690;1.103700;1.103680;1.103690;0
20190909 061300;1.103700;1.103750;1.103680;1.103740;0
20190909 061400;1.103740;1.103840;1.103700;1.103710;0
20190909 061500;1.103710;1.103720;1.103650;1.103690;0
20190909 061600;1.103690;1.103790;1.103690;1.103760;0
20190909 061700;1.103750;1.103830;1.103650;1.103650;0
20190909 061800;1.103650;1.103700;1.103610;1.103670;0
20190909 061900;1.103660;1.103690;1.103640;1.103680;0
20190909 062000;1.103680;1.103680;1.103650;1.103660;0
20190909 062100;1.103650;1.103750;1.103630;1.103720;0
20190909 062200;1.103730;1.103810;1.103730;1.103800;0
20190909 062300;1.103800;1.103800;1.103700;1.103700;0
20190909 062400;1.103710;1.103710;1.103610;1.103690;0
20190909 062500;1.103670;1.103690;1.103620;1.103630;0
20190909 062600;1.103620;1.103640;1.103550;1.103560;0
20190909 062700;1.103560;1.103590;1.103500;1.103500;0
20190909 062800;1.103500;1.103530;1.103430;1.103510;0
20190909 062900;1.103490;1.103490;1.103130;1.103130;0
20190909 063000;1.103140;1.103320;1.103100;1.103310;0
20190909 063100;1.103310;1.103460;1.103300;1.103410;0
20190909 063200;1.103410;1.103520;1.103360;1.103500;0
20190909 063300;1.103500;1.103500;1.103320;1.103340;0
20190909 063400;1.103330;1.103410;1.103310;1.103360;0
20190909 063500;1.103350;1.103410;1.103340;1.103410;0
20190909 063600;1.103400;1.103520;1.103400;1.103490;0
20190909 063700;1.103500;1.103500;1.103390;1.103390;0
20190909 063800;1.103390;1.103410;1.103220;1.103220;0
20190909 063900;1.103220;1.103220;1.103030;1.103050;0
20190909 064000;1.103060;1.103060;1.102850;1.102890;0
20190909 064100;1.102890;1.102930;1.102760;1.102810;0
20190909 064200;1.102790;1.102820;1.102720;1.102750;0
20190909 064300;1.102750;1.102770;1.102710;1.102770;0
20190909 064400;1.102770;1.102770;1.102650;1.102730;0
20190909 064500;1.102740;1.102770;1.102380;1.102480;0
20190909 064600;1.102490;1.102490;1.102310;1.102400;0
20190909 064700;1.102400;1.102580;1.102380;1.102530;0
20190909 064800;1.102520;1.102520;1.102320;1.102320;0
20190909 064900;1.102320;1.102350;1.102110;1.102240;0
20190909 065000;1.102240;1.102250;1.102120;1.102210;0
20190909 065100;1.102210;1.102370;1.102200;1.102360;0
20190909 065200;1.102360;1.102370;1.102280;1.102330;0
20190909 065300;1.102330;1.102420;1.102250;1.102410;0
20190909 065400;1.102420;1.102440;1.102240;1.102280;0
20190909 065500;1.102280;1.102380;1.102230;1.102370;0
20190909 065600;1.102370;1.102430;1.102300;1.102330;0
20190909 065700;1.102340;1.102540;1.102320;1.102530;0
20190909 065800;1.102530;1.102560;1.102430;1.102520;0
20190909 065900;1.102520;1.102610;1.102520;1.102550;0
20190909 070000;1.102560;1.102620;1.102520;1.102610;0
20190909 070100;1.102620;1.102660;1.102580;1.102620;0
20190909 070200;1.102620;1.102670;1.102580;1.102630;0
20190909 070300;1.102620;1.102670;1.102580;1.102670;0
20190909 070400;1.102660;1.102670;1.102580;1.102620;0
20190909 070500;1.102620;1.102670;1.102570;1.102620;0
20190909 070600;1.102630;1.102660;1.102450;1.102470;0
20190909 070700;1.102470;1.102570;1.102420;1.102420;0
20190909 070800;1.102430;1.102490;1.102400;1.102420;0
20190909 070900;1.102420;1.102480;1.102400;1.102480;0
20190909 071000;1.102470;1.102580;1.102470;1.102500;0
20190909 071100;1.102500;1.102560;1.102460;1.102470;0
20190909 071200;1.102470;1.102540;1.102460;1.102500;0
20190909 071300;1.102500;1.102500;1.102440;1.102500;0
20190909 071400;1.102500;1.102540;1.102500;1.102520;0
20190909 071500;1.102510;1.102510;1.102410;1.102430;0
20190909 071600;1.102430;1.102430;1.102310;1.102400;0
20190909 071700;1.102410;1.102550;1.102370;1.102520;0
20190909 071800;1.102530;1.102570;1.102470;1.102470;0
20190909 071900;1.102470;1.102570;1.102410;1.102570;0
20190909 072000;1.102570;1.102620;1.102490;1.102610;0
20190909 072100;1.102610;1.102730;1.102600;1.102710;0
20190909 072200;1.102690;1.102790;1.102670;1.102780;0
20190909 072300;1.102770;1.102880;1.102730;1.102840;0
20190909 072400;1.102840;1.102880;1.102790;1.102870;0
20190909 072500;1.102880;1.102930;1.102860;1.102870;0
20190909 072600;1.102890;1.102980;1.102880;1.102940;0
20190909 072700;1.102950;1.103100;1.102920;1.103070;0
20190909 072800;1.103060;1.103100;1.103010;1.103100;0
20190909 072900;1.103100;1.103120;1.103020;1.103120;0
20190909 073000;1.103110;1.103300;1.103110;1.103260;0
20190909 073100;1.103260;1.103360;1.103220;1.103330;0
20190909 073200;1.103330;1.103400;1.103290;1.103330;0
20190909 073300;1.103330;1.103350;1.103300;1.103340;0
20190909 073400;1.103350;1.103420;1.103310;1.103400;0
20190909 073500;1.103410;1.103480;1.103300;1.103460;0
20190909 073600;1.103480;1.103570;1.103220;1.103240;0
20190909 073700;1.103230;1.103360;1.103230;1.103360;0
20190909 073800;1.103330;1.103420;1.103330;1.103360;0
20190909 073900;1.103360;1.103390;1.103200;1.103200;0
20190909 074000;1.103200;1.103260;1.103140;1.103140;0
20190909 074100;1.103130;1.103190;1.103090;1.103190;0
20190909 074200;1.103190;1.103190;1.103140;1.103160;0
20190909 074300;1.103160;1.103230;1.103090;1.103200;0
20190909 074400;1.103180;1.103220;1.103180;1.103200;0
20190909 074500;1.103220;1.103260;1.103190;1.103250;0
20190909 074600;1.103250;1.103360;1.103250;1.103340;0
20190909 074700;1.103340;1.103410;1.103300;1.103350;0
20190909 074800;1.103380;1.103510;1.103340;1.103360;0
20190909 074900;1.103350;1.103350;1.103300;1.103300;0
20190909 075000;1.103290;1.103360;1.103290;1.103340;0
20190909 075100;1.103340;1.103410;1.103330;1.103350;0
20190909 075200;1.103360;1.103420;1.103350;1.103350;0
20190909 075300;1.103350;1.103350;1.103330;1.103340;0
20190909 075400;1.103360;1.103360;1.103230;1.103250;0
20190909 075500;1.103250;1.103460;1.103190;1.103450;0
20190909 075600;1.103430;1.103580;1.103430;1.103570;0
20190909 075700;1.103570;1.103610;1.103530;1.103590;0
20190909 075800;1.103600;1.103600;1.103450;1.103560;0
20190909 075900;1.103570;1.103660;1.103560;1.103650;0
20190909 080000;1.103650;1.103650;1.103440;1.103520;0
20190909 080100;1.103520;1.103540;1.103510;1.103540;0
20190909 080200;1.103530;1.103630;1.103530;1.103580;0
20190909 080300;1.103600;1.103630;1.103460;1.103500;0
20190909 080400;1.103520;1.103520;1.103440;1.103490;0
20190909 080500;1.103470;1.103480;1.103320;1.103330;0
20190909 080600;1.103330;1.103340;1.103140;1.103300;0
20190909 080700;1.103310;1.103390;1.103290;1.103300;0
20190909 080800;1.103300;1.103380;1.103300;1.103320;0
20190909 080900;1.103320;1.103350;1.103190;1.103340;0
20190909 081000;1.103330;1.103450;1.103330;1.103440;0
20190909 081100;1.103430;1.103440;1.103400;1.103440;0
20190909 081200;1.103430;1.103530;1.103340;1.103370;0
20190909 081300;1.103360;1.103440;1.103360;1.103440;0
20190909 081400;1.103420;1.103470;1.103310;1.103310;0
20190909 081500;1.103300;1.103420;1.103300;1.103390;0
20190909 081600;1.103380;1.103400;1.103350;1.103390;0
20190909 081700;1.103380;1.103430;1.103350;1.103370;0
20190909 081800;1.103380;1.103410;1.103240;1.103290;0
20190909 081900;1.103290;1.103460;1.103290;1.103440;0
20190909 082000;1.103430;1.103490;1.103420;1.103450;0
